source;date;rating;text
social;2025-01-21;;today's gym fit was all relay and i felt unstoppable would recommend
social;2025-08-10;;court skort era. everything else in the closet is nervous
social;2025-02-21;;flow yoga set haul!! got the dusk colorway, photos don't do it justice
social;2025-05-09;;moss checkpoint and a denim jacket, my whole spring uniform 😩
social;2025-03-22;;all relay everything at the gym this morning and a stranger said great kit. made my day
social;2025-02-21;;checkpoint legging squat test: passed. checkout test: also passed (i bought two) 🔥
social;2025-03-16;;third relay days in a row where i pr'd. it's the people i swear 🙌
social;2025-05-28;;the chicago clubhouse smells like coffee and rubber flooring and i love it there
social;2025-07-09;;court skort twirl factor: 10/10 - long time customer
social;2025-02-08;;shoutout to wren for the flow wrap rec, my favorite layer now
social;2025-08-25;;relay sizing is consistent enough that i order without thinking now. rare
social;2025-10-19;;the basecamp fleece collar situation. perfect height. zips over your chin. genius
social;2025-12-05;;my resting heart rate dropped 8 points since i started relay days. science plus friendship
social;2025-01-22;;my therapist asked what changed. ma'am it was the run club ymmv 🤷
social;2025-04-03;;ruth has led our walk group for two years rain or shine. flowers for ruth please 💐
social;2025-11-23;;PSA: the portland crew adopted a stretch of trail to clean monthly. running and good deeds
social;2025-12-26;;momentum short in ochre for race day tomorrow. fast colors only
social;2025-12-24;;golden hour run with the denvre crew tonight 🌄 lol 🙌
social;2024-04-04;;they let me ring the pr bell twice because i cried the first time would recommend 🔥
social;2024-08-17;;PSA: it's the high fives from strangers for me #relaydays 🤷
social;2024-06-07;;the checkpoint waistband after thanksgiving dinner: forgiving, supportive, no judgment 💛
social;2025-02-03;;honestly lena led the warmup today and i've never been so prepared to run in my life 😩
social;2025-06-26;;who else is doing the sunrise run thursday 👀 😩
social;2024-11-25;;anyone know when the basecamp fleece restocks in medium 💛
social;2025-05-19;;brought my sister to relay days and now she's hooked. another one joins the club lol
social;2025-01-20;;the warmup playlist alone is worth showing up for
social;2025-05-20;;two months in: flow yoga set in glacier blue is the prettiest thing i own
social;2024-01-20;;100th relay days run for our boulder chapter today. cake at a run club. incredible 💛
social;2024-02-25;;basecamp fleece thumbholes!!! the details, people
social;2025-04-05;;shoutout to wren for the flow wrap rec, my favorite layer now
social;2024-11-13;;quick note - relay days happens rain or shine right? asking for tomorrow 🙌
social;2024-06-09;;honestly my 5 year old did the kids loop and got a medal. she hasn't taken it off
social;2025-09-26;;honestly checkpoint moss legging with the matching form bra. when the set matches the day improves
social;2024-07-21;;fwiw shoutout pacer dan for the form bra intel for my wife. happy wife happy miles 💛
social;2024-12-17;;relay days la at the beach this morning. no notes
social;2024-12-18;;relay days boulder hill route. my calves are writing their memoirs
social;2025-06-06;;psa: sub 25 today and my pace group lost their minds
social;2024-11-04;;relay days streak: 14 weeks. don't talk to me i'm proud
social;2024-01-04;;is the court skort lined? trying to decide before the weekend
social;2025-03-28;;relay haul day means trying everything on immediately and texting the group chat. ritual 🔥
social;2025-03-17;;anyone else's chapter doing the anniversary run on the 27th
social;2025-03-09;;la crew sunset run thursday instead of sunrise. correct decision ymmv
social;2024-02-08;;the momentum short is the only short i will ever wear again. screenshot this
social;2025-09-26;;wes paced my first trail run and didn't laugh when i fell. much appreciated wes 😩
social;2025-07-14;;two months in: half the office runs relay days now. it spread like a good rumor 🔥
social;2025-11-18;;ok so momentum shorts dried in like an hour after i got caught in the rain. sorcery 😩
social;2025-06-14;;checkpoint legging in moss 🌿 i fear i need every color now - long time customer 💛
social;2024-04-20;;two months in: my entire closet is slowly turning into relay and i feel nothing but peace 🤷
social;2024-03-21;;honestly per pacer gina the long run moves to 7am starting next week
social;2024-03-01;;relay days nyc in the snow this morning. we are not well. we are great actually 😩
social;2025-01-08;;checkpoint legging in midnight for tonight's run, reflective logo and all 🙌
social;2024-04-18;;flow wrap over the court skort. mixing collections like a renegade
social;2025-06-05;;transit jogger in storm grey with white sneakers. simple. devastating.
social;2025-09-11;;today's gym fit was all relay and i felt unstoppable would recommend
social;2025-10-07;;the cooldown playlist faded into ibrdsong at the end. who is doing the sound design at relay days lol
social;2024-07-28;;relay days nyc in the snow this morning. we are not well. we are great actually ymmv 😩
social;2025-05-25;;the seattle clubhouse turnout today omg
social;2024-03-24;;ok so one year of saturdays with this crew. cake, miles, happy tears #relaydays
social;2024-04-13;;transit joggers with a button down because business casual is whatever i say it is would recommend 🔥
social;2025-03-22;;is asha still leading the tuesday group or did that change !!
social;2024-01-06;;relay days denver but it snowed so we did stairs in the clubhouse. still showed up 🙌
social;2025-07-27;;the kids fun run before the main 5k today was the cutest thing i've ever seen
social;2024-01-17;;the checkpoint waistband after thanksgiving dinner: forgiving, supportive, no judgment
social;2025-09-24;;our pacer tasha learned everyone's names in one week. eighty people. one week. 😤
social;2024-06-28;;quick note - rob remembered my dog's name before mine and honestly correct priorities. great pacer
social;2025-10-12;;fwiw greta noticed my shoes were dead before i did and saved my knees. thank you 😩
social;2025-10-06;;relay days got me out of bed at 6am on a saturday. me. willingly. just saying 🙌
social;2025-03-05;;my relay order is in transit, took a couple extra days this time 🏃‍♀️
social;2025-10-06;;the momentum short is the only short i will ever wear again. screenshot this
social;2025-08-18;;wore the court skort hiking. fight me. it was perfect
social;2025-12-16;;how does the form bra fit for wider ribcages? between sizes over here 🙌
social;2025-05-10;;relay days has a 90 year old regular named walt and he gets the loudest cheers. as he should 😩
social;2024-10-24;;the new flow tank back detail is art
social;2025-04-18;;the checkpoint legging side pocket fits the big phone. finally somebody gets it
social;2025-11-27;;the checkpoint waistband after thanksgiving dinner: forgiving, supportive, no judgment
social;2024-10-21;;thank you marco for pacing me through the wall at mile 10. you talked the whole time so i didn't have to
social;2025-11-01;;my run club is my therapy. thanks relay 🧡
social;2025-08-19;;who else is doing the sunrise run thursday 👀 !!
social;2025-01-16;;nyc relay days crew took over an entire diner after the run lol 😤
social;2024-03-16;;ngl shoutout to wren for the flow wrap rec, my favorite layer now
social;2024-06-27;;my flow set is older tahn my toddler and holds up better than my patience
social;2024-04-09;;relay days is undefeated as a weekend reset lol
social;2025-04-09;;5k pr today and the whole pace group stayed to watch me finish 🥹
social;2025-04-25;;latitude vest is the perfect shoulder season piece and i'll die on this hill 🏃‍♀️
social;2025-09-12;;fit pic from this morning's run. checkpoint legging, basecamp fleece, frozen ponytail (size up tho) 😩
social;2025-11-10;;brought my sister to relay days and now she's hooked. another one joins the club lol 💛
social;2025-07-14;;ok so the moss colorway looks different irl than the site photos. more olive. still nice
social;2025-11-24;;pacer joel rebuilt my confidence one saturday at a time. that's the whole post 💛
social;2024-02-24;;shoutout vic for the route map, saved it for when i'm back in austin
social;2025-05-04;;parking near the seattle clubhouse is tough on run days, take the bus
social;2025-08-25;;relay days at 28 degrees and the vibes were still tropical
social;2025-05-04;;thank you owen for pacing my dad through his first relay days. he hasn't stopped talking about it
social;2025-12-10;;the new flow tank back detail is art
social;2024-03-09;;relay days got me out of bed at 6am on a saturday. me. willingly. 🤷
social;2024-01-18;;my flow set survived 200 hot yoga classes and zero pilling. zero
social;2025-01-26;;wore my new basecamp fleece to the cooldown and three people asked about it. run club is fashion week 🤷
